rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
16147,0.076,214,1,1,0,32,3,36,0,74,7,11,2,1,8,5,16,1
16148,0.178,597,4,1,0,39,0,73,0,50,5,16,2,1,7,3,11,2
16149,0.233,119,0,1,1,44,0,30,0,64,5,11,4,3,8,2,14,0
16150,0.773,442,2,1,0,25,2,55,0,50,5,6,4,3,7,2,17,1
16151,0.997,561,5,0,0,39,0,66,0,50,5,4,1,3,2,2,14,1
16152,0.916,414,4,1,0,39,0,90,1,76,5,11,4,3,7,3,16,2
16153,0.807,124,0,0,0,32,1,31,0,90,5,4,4,3,4,1,11,1
16154,0.083,219,1,0,0,32,0,36,1,60,5,6,2,1,4,2,11,1
16155,0.435,216,5,1,0,32,1,36,0,50,5,10,2,1,7,4,16,1
16156,0.583,395,5,1,1,32,0,59,0,50,5,12,4,3,8,5,15,0
16157,0.749,464,4,0,0,32,0,64,1,106,5,9,4,3,7,4,11,1
16158,0.01,226,8,1,0,32,0,43,1,76,5,6,1,3,5,4,10,1
16159,0.166,145,3,1,1,32,1,30,0,91,1,14,5,3,9,4,6,0
16160,0.497,265,8,0,0,32,1,41,0,76,5,6,1,3,4,4,20,1
16161,0.797,208,2,1,0,32,2,36,0,50,5,15,4,3,9,5,17,0
16162,0.796,294,6,1,1,32,1,43,0,50,5,9,4,3,7,4,17,1
16163,0.247,407,8,0,0,32,1,62,0,51,4,12,5,1,5,3,9,1
16164,0.028,516,0,1,0,32,1,61,0,50,5,5,4,3,4,1,12,2
16165,0.333,85,8,1,0,32,1,45,0,112,5,3,1,3,3,2,20,1
16166,0.166,320,7,1,0,44,2,47,0,60,5,14,4,3,8,3,1,0
16167,0.225,61,2,1,1,32,2,25,0,85,5,6,4,3,6,2,17,1
16168,0.083,239,3,0,1,32,1,38,0,50,7,12,2,1,7,5,9,1
16169,0.325,316,0,1,0,32,0,45,0,50,6,16,2,1,6,3,17,2
16170,0.508,368,7,0,0,34,0,50,0,50,5,3,4,3,2,2,10,2
16171,0.415,54,4,1,0,32,0,26,0,85,5,9,5,1,5,4,18,0
16172,0.666,42,2,0,1,10,1,23,0,90,5,6,4,3,4,2,16,1
16173,0.188,129,3,1,0,32,2,30,0,80,5,7,4,3,5,4,13,0
16174,1,139,5,0,1,34,1,30,0,80,5,6,4,3,6,2,16,1
16175,0.416,172,2,1,0,32,1,35,0,85,5,10,4,3,7,5,11,1
16176,0.666,454,3,1,0,32,0,56,1,80,5,5,4,3,4,2,17,1
16177,0.058,218,4,1,1,32,1,38,0,50,2,7,4,3,5,4,11,1
16178,1,188,4,1,1,32,1,33,0,76,5,5,4,3,6,2,17,1
16179,0.502,386,6,0,0,25,0,50,0,50,5,17,4,3,8,3,4,0
16180,0.749,304,2,0,0,29,2,63,0,50,8,9,4,3,2,0,11,0
16181,0.083,170,5,1,0,32,1,32,0,51,5,10,4,3,6,2,7,1
16182,0.058,460,7,1,0,32,0,77,0,50,5,13,4,3,6,5,16,1
16183,0.299,431,8,1,0,32,1,54,1,50,5,0,4,3,1,1,8,0
16184,0.833,537,8,0,0,39,0,68,0,90,5,3,1,3,2,2,19,1
16185,0.333,122,0,0,0,32,2,33,0,57,5,12,4,3,8,5,18,2
16186,0.333,163,2,1,0,32,1,31,0,89,6,12,5,1,2,3,5,0
16187,0.833,287,1,0,1,32,0,43,0,50,5,10,2,1,5,2,9,2
16188,0.158,282,0,1,0,32,1,42,0,57,6,17,2,1,8,3,13,0
16189,0.262,199,6,0,0,32,0,49,1,50,5,6,4,3,4,4,16,1
16190,0.5,163,3,0,1,32,0,31,1,90,5,11,4,3,6,0,17,1
16191,0.499,457,5,0,0,32,0,56,0,50,5,12,5,3,8,4,6,1
16192,0.52,180,1,1,0,32,3,39,0,50,8,3,4,3,3,1,15,1
16193,0.833,516,1,0,0,32,1,61,0,50,5,5,4,3,3,4,6,1
16194,0.416,115,0,1,0,34,0,29,0,95,6,14,5,1,3,3,12,1
16195,0.295,123,8,0,0,32,0,50,1,57,5,1,1,3,1,2,20,1
16196,0.308,139,3,1,1,32,0,29,0,57,5,8,2,1,5,2,20,1
16197,0.84,324,1,1,0,5,2,49,0,50,2,13,2,1,8,5,15,2
16198,0.916,128,7,0,1,32,0,29,1,57,5,0,1,3,1,1,12,1
16199,0.264,134,3,1,1,0,0,31,0,57,5,5,4,3,4,1,10,1
16200,0.62,18,8,1,0,32,1,36,0,95,5,5,4,3,3,4,19,1
16201,0.411,433,5,1,0,29,1,55,0,50,5,8,4,3,5,4,19,1
16202,0.583,282,2,0,1,32,1,42,0,50,5,6,4,3,4,2,18,1
16203,0.166,147,2,1,1,32,2,32,0,95,2,18,4,3,9,3,7,0
16204,0.249,417,1,0,0,39,0,74,0,50,5,9,4,3,4,2,15,1
16205,0.263,321,6,1,1,23,0,46,1,50,5,14,4,3,8,3,11,1
16206,0.088,537,2,1,0,32,1,62,0,50,5,20,4,3,9,3,16,0
16207,0.083,38,6,0,0,32,1,24,1,90,5,3,4,3,3,2,15,1
16208,0.166,532,1,0,1,32,1,63,0,60,5,4,4,3,4,1,15,0
16209,0.5,193,4,1,0,25,2,37,0,76,8,12,2,1,3,0,15,1
16210,0.341,294,7,1,0,25,2,53,0,50,5,15,4,3,9,5,16,1
16211,0.499,253,4,1,0,27,0,48,0,56,6,15,5,1,3,3,11,0
16212,0.303,142,2,1,0,34,0,30,0,64,5,7,2,1,5,2,17,1
16213,0.74,91,5,0,0,34,1,26,0,76,5,6,4,3,4,4,13,1
16214,0.131,96,6,0,0,32,1,37,0,85,5,7,4,3,4,4,17,1
16215,0.442,543,1,0,0,32,1,64,0,90,5,7,4,3,5,2,16,1
16216,0.5,241,0,1,0,25,3,38,0,50,4,15,2,1,6,3,7,2
16217,0.566,180,0,1,0,34,0,33,0,80,6,18,4,3,8,5,2,0
16218,0.273,116,6,0,0,32,1,30,0,72,5,3,4,3,2,2,15,2
16219,0.009,574,5,1,0,39,0,71,0,50,5,10,4,3,6,4,18,0
16220,0.151,127,2,0,1,32,1,28,0,72,5,10,2,1,5,4,12,1
16221,0.163,115,0,0,0,32,1,30,0,60,3,11,2,1,6,4,19,2
16222,0.249,660,7,1,0,39,0,82,0,50,5,10,5,1,5,5,7,1
16223,0.749,522,0,1,0,25,1,69,0,57,5,5,4,3,4,1,6,1
16224,0.152,136,0,1,0,32,1,30,0,95,5,7,2,1,4,2,18,1
16225,0.471,187,0,0,0,32,2,35,0,68,3,11,4,3,6,4,8,1
16226,0.25,338,3,1,0,32,1,53,0,50,5,5,4,3,3,1,16,1
16227,0.333,199,8,1,1,32,1,35,0,76,5,9,4,3,6,5,17,1
16228,0.191,115,0,1,0,27,2,48,0,72,8,9,4,1,1,0,20,1
16229,0.499,389,8,1,1,32,1,50,0,50,5,4,4,3,3,2,17,1
16230,0.249,412,2,1,0,0,2,54,0,50,5,5,4,3,5,1,8,1
16231,0.083,61,3,0,0,32,1,24,0,112,5,6,4,3,4,1,11,1
16232,0.491,129,1,0,0,32,0,29,0,68,4,9,4,3,6,4,12,1
16233,0.353,93,2,0,0,34,2,25,0,72,5,6,4,3,4,1,12,1
16234,0.169,449,7,1,0,39,0,85,0,54,5,5,4,3,4,2,15,1
16235,0.249,406,3,0,0,32,2,53,0,50,5,6,4,3,4,2,8,1
16236,0.934,351,4,1,0,32,2,49,0,50,5,10,4,3,6,4,12,1
16237,0.749,234,3,0,0,32,1,40,0,53,5,5,4,1,4,2,16,1
16238,1,502,2,1,0,34,2,60,0,50,5,13,4,3,8,3,7,1
16239,0.916,450,0,0,0,25,2,56,0,79,3,11,2,1,6,4,8,0
16240,0.333,243,3,0,1,32,2,41,0,50,6,10,4,3,2,5,20,1
16241,0.2,526,7,0,0,32,0,63,0,50,5,15,4,3,8,3,16,1
16242,0.5,171,4,1,0,32,2,44,0,95,4,11,5,1,4,5,14,1
16243,0.166,93,5,1,0,34,0,29,0,95,5,6,4,1,4,2,9,1
16244,0.5,294,8,1,0,32,2,42,0,50,5,13,4,1,5,5,2,1
16245,0.389,128,8,0,0,29,2,45,0,60,5,8,1,3,6,5,13,1
16246,0.583,201,4,1,1,34,1,39,0,50,3,9,4,3,6,4,8,0
16247,0.916,102,3,1,1,32,0,26,0,100,1,12,4,3,7,5,4,1
16248,0.916,108,4,1,0,32,1,28,0,90,5,2,4,3,3,2,3,1
16249,0.333,147,4,1,1,32,3,31,0,66,8,4,4,3,3,2,11,0
16250,0.416,132,6,0,0,32,1,30,0,68,5,3,4,3,3,2,9,1
16251,0.458,354,1,0,0,32,1,52,0,50,5,6,4,3,4,2,16,1
16252,0.252,449,6,0,0,39,0,68,1,76,5,4,4,3,3,2,16,1
16253,0.166,603,3,1,0,39,0,70,0,50,5,15,2,1,8,3,11,2
16254,0.266,527,8,1,0,0,0,61,0,50,1,8,1,3,2,4,15,1
16255,0.708,101,8,0,0,32,1,30,1,90,5,5,4,1,2,2,18,1
16256,0.426,186,0,1,0,0,2,33,0,64,7,8,2,1,3,4,12,1
16257,0.499,476,6,0,0,34,0,58,0,50,5,3,4,3,5,2,18,1
16258,0.561,487,7,1,0,32,1,60,0,50,5,10,5,1,6,5,12,1
16259,0.6,189,2,1,0,32,1,33,0,51,6,20,5,3,9,3,16,2
16260,0.916,323,3,1,0,32,1,45,0,50,2,2,5,3,1,1,16,0
16261,0.016,153,5,1,0,32,1,33,0,54,5,4,5,1,3,2,18,1
16262,0.166,27,5,0,0,10,1,32,0,90,7,3,4,3,1,1,20,1
16263,0.002,255,1,1,1,25,1,41,0,72,5,11,2,1,5,2,15,1
16264,0.129,224,0,1,0,44,2,37,0,50,4,13,2,1,5,3,8,1
16265,0.046,382,3,0,0,20,0,49,0,112,1,17,5,3,9,3,8,0
16266,0.166,195,2,1,0,32,0,35,0,70,1,15,5,3,8,3,7,0
16267,0.5,447,4,1,0,32,0,66,0,50,5,9,4,3,5,4,2,1
16268,0.338,112,4,1,1,32,0,32,0,68,5,9,2,1,5,4,13,0
16269,0.916,218,4,1,0,32,1,36,0,54,5,5,4,3,5,2,15,1
16270,0.083,248,4,1,0,34,1,42,0,50,5,10,4,3,7,2,2,1
16271,0.333,294,1,0,0,32,1,44,0,50,4,12,4,3,5,4,18,2
16272,0.106,311,0,1,0,0,2,49,0,51,5,5,4,3,4,1,7,1
16273,0.083,169,3,1,0,32,0,33,0,50,5,11,2,1,7,5,9,2
16274,0.083,171,0,1,0,32,1,41,0,50,3,8,4,3,7,4,9,1
16275,0.166,59,4,1,0,10,1,24,0,80,5,6,4,3,5,4,17,1
16276,0.426,468,1,1,0,39,0,61,0,85,5,10,2,1,5,4,19,0
16277,0.299,157,2,1,0,32,0,37,0,72,3,13,2,1,6,3,16,0
16278,0.166,451,2,0,1,32,2,58,0,50,5,12,2,1,7,5,5,1
16279,0.076,461,2,1,0,32,1,56,1,50,5,5,4,3,3,2,16,1
16280,0.944,409,2,0,0,34,1,58,0,68,5,5,4,3,4,2,15,0
16281,0.25,110,4,0,1,32,1,28,0,80,5,2,4,3,3,1,19,2
16282,0.333,136,6,1,0,34,0,32,1,54,5,6,4,1,4,2,18,1
16283,0.349,405,6,0,0,32,1,53,0,72,5,3,4,3,2,2,15,1
16284,0.5,246,1,1,1,32,1,39,0,54,5,10,2,1,6,4,7,1
16285,0.749,362,1,0,0,32,1,48,0,50,6,12,4,3,5,5,16,1
16286,0.042,273,8,1,0,32,0,40,1,50,5,15,5,3,9,3,18,1
16287,0.25,318,0,1,0,32,1,45,0,50,5,9,4,3,4,4,16,1
16288,0.166,346,4,0,1,32,0,47,0,50,5,3,4,3,3,1,17,1
16289,0.666,564,4,1,0,29,2,65,0,50,8,9,4,1,1,0,5,1
16290,0.833,186,8,0,0,32,1,34,0,50,5,8,4,3,6,4,13,0
16291,0.028,124,6,0,0,32,1,31,0,106,5,3,4,3,2,2,14,1
16292,0.75,158,0,1,0,27,2,31,0,67,2,2,5,3,1,1,17,1
16293,0.086,284,4,0,0,32,1,42,0,70,5,5,4,3,3,2,12,1
16294,0.833,392,4,0,1,32,0,55,1,106,7,8,4,3,5,4,19,1
16295,0.247,349,8,1,0,32,2,52,0,50,5,21,4,3,9,3,16,0
16296,0.083,505,5,1,1,39,0,74,1,50,5,5,4,3,4,2,8,1
16297,0.499,317,2,1,0,25,2,49,0,80,5,13,2,1,8,4,17,0
16298,0.42,594,0,1,0,30,2,76,0,51,8,6,2,1,4,2,10,1
16299,0.057,349,1,1,0,32,0,48,0,50,5,12,2,1,7,5,7,1
16300,0.333,62,6,0,0,32,0,26,0,85,5,7,4,3,5,4,20,1
16301,0.366,278,3,0,0,32,1,41,0,50,3,8,4,3,5,4,15,1
16302,0.5,133,4,0,0,29,2,42,0,118,8,12,4,1,0,0,18,1
16303,0.249,341,1,1,0,29,0,46,1,62,5,10,4,3,5,4,8,1
16304,0.249,136,1,1,1,34,1,29,0,54,5,9,4,3,6,4,8,1
16305,0.931,354,0,0,0,32,1,57,1,50,5,5,4,3,4,2,16,0
16306,0.565,180,3,0,0,32,1,34,0,95,5,8,4,3,6,4,3,1
16307,0.381,244,0,0,0,32,1,46,0,55,5,4,4,3,3,1,15,1
16308,0.65,370,4,1,0,32,1,49,0,50,5,8,4,3,6,2,1,1
16309,0.083,160,5,1,0,32,1,34,0,95,4,10,4,3,6,4,20,1
16310,0.499,291,5,0,0,32,1,42,0,50,5,5,4,3,4,2,15,1
16311,0.041,156,0,0,0,32,1,31,0,54,5,10,2,1,6,4,8,0
16312,0.676,99,6,1,1,27,2,37,0,100,8,5,4,1,1,0,20,1
16313,0.416,496,2,0,0,20,0,70,0,50,5,14,5,3,9,5,7,2
16314,0.166,285,2,0,0,32,2,50,0,62,5,5,4,3,5,1,16,1
16315,0.25,495,4,1,0,32,1,60,1,50,5,8,4,3,7,4,15,1
16316,0.111,609,0,1,0,39,0,71,0,50,5,8,2,1,4,2,11,1
16317,0.192,318,1,1,0,32,1,47,0,50,5,11,2,1,8,4,12,1
16318,0.122,377,6,0,0,32,0,53,1,57,6,7,4,3,1,2,14,1
16319,0.292,135,4,0,1,10,1,29,0,76,6,11,4,3,6,5,16,1
16320,0.497,304,0,1,0,5,2,44,0,62,7,19,2,1,9,3,17,0
16321,0.871,91,4,0,0,34,1,28,0,68,5,9,2,1,5,4,11,1
16322,0.722,464,0,1,0,32,1,57,0,62,5,6,2,1,4,2,16,1
16323,0.01,262,0,1,1,34,1,40,0,64,1,16,5,3,8,3,3,0
16324,0.293,484,5,1,0,34,0,58,0,50,5,8,4,3,6,4,19,0
16325,0.311,277,0,0,0,20,0,47,0,50,8,4,5,3,1,1,19,1
16326,0.066,564,2,1,0,0,2,65,0,50,5,16,2,1,8,3,6,0
16327,0.833,465,5,1,0,32,0,56,1,50,5,7,4,3,6,2,11,2
16328,1,367,2,1,0,32,1,48,0,50,5,5,4,3,3,2,13,1
16329,1,408,8,0,1,32,1,52,1,50,5,3,1,3,3,2,16,1
16330,0.333,135,1,0,0,32,1,29,0,90,5,13,2,1,8,5,16,1
16331,0.575,74,7,1,1,32,1,24,1,90,5,3,4,3,3,2,15,1
16332,0.333,65,5,1,0,32,0,30,1,80,5,8,4,1,3,4,15,1
16333,0.333,420,1,1,0,34,1,55,0,50,5,12,2,1,6,4,13,1
16334,0.782,63,1,0,0,32,1,24,0,76,4,9,2,1,4,4,2,1
16335,0.389,55,7,1,1,29,1,22,0,80,8,5,4,1,1,4,15,1
16336,1,281,1,1,0,32,2,41,0,90,5,15,2,1,7,3,13,0
16337,0.25,196,5,0,0,32,1,35,0,64,7,17,4,3,9,3,15,2
16338,0.304,434,7,0,0,32,1,59,0,95,5,6,4,3,5,2,13,1
16339,0.442,155,0,1,0,34,1,30,0,60,0,11,2,1,6,4,13,0
16340,0.751,43,7,1,1,10,1,21,0,100,5,9,4,3,7,5,6,1
16341,0.333,268,7,1,0,32,0,44,0,60,5,12,4,3,8,3,11,1
16342,0.786,319,2,1,0,32,0,45,0,90,5,5,4,3,3,2,17,1
16343,0.172,537,7,1,0,39,0,69,0,50,5,11,4,3,7,5,16,1
16344,0.061,373,2,0,1,32,0,49,0,90,5,10,2,1,7,4,11,0
16345,0.75,101,7,0,1,32,1,27,0,64,5,3,4,3,2,1,17,1
16346,0.047,175,8,1,0,10,1,38,0,54,5,15,4,3,8,3,10,2
16347,0.381,363,6,0,0,32,0,51,0,50,5,4,4,3,3,2,14,1
16348,0.538,195,6,1,1,32,1,40,0,50,1,10,4,3,7,4,20,0
16349,0.725,138,8,1,1,32,1,30,0,95,5,8,4,1,4,4,12,1
16350,0.531,260,5,1,0,25,1,43,0,68,6,12,4,3,4,3,8,2
16351,0.5,234,2,1,0,32,1,44,0,62,5,12,4,3,7,3,14,1
16352,0.25,162,0,1,1,32,1,33,0,100,2,2,5,3,1,1,4,1
16353,0.916,119,8,1,1,10,1,29,0,95,5,2,4,3,2,2,15,1
16354,0.5,121,7,1,1,32,1,28,0,60,8,5,4,1,3,2,15,1
16355,0.517,232,0,1,0,0,2,40,0,138,6,21,2,1,9,3,16,2
16356,1,275,5,0,1,32,1,41,0,50,5,6,4,3,6,2,9,2
16357,0.008,142,2,1,0,34,1,30,0,64,5,7,2,1,5,2,17,1
16358,0.249,346,4,1,0,32,0,52,0,50,4,13,4,3,6,3,15,1
16359,0.378,782,2,1,0,39,0,83,0,50,5,9,4,3,6,4,16,0
16360,0.431,320,0,0,0,32,1,47,0,100,6,10,5,1,2,4,19,1
16361,0.916,216,0,0,0,32,1,41,0,50,5,3,4,3,3,1,13,1
16362,0.5,430,1,1,0,32,2,58,0,95,7,7,4,3,3,4,3,0
16363,0.499,81,3,1,0,34,0,26,0,76,5,10,4,3,7,5,13,0
16364,0.639,154,4,0,0,32,0,31,0,112,3,14,4,3,6,3,15,1
16365,0.083,427,6,0,0,32,1,53,0,50,5,4,4,3,3,1,17,1
16366,0.278,146,2,0,0,34,1,31,0,60,5,11,4,3,5,2,16,1
16367,0.088,440,5,0,0,32,0,67,0,50,7,2,4,3,1,1,12,1
16368,0.67,1,0,0,1,32,1,22,0,100,5,9,2,1,5,4,19,1
16369,0.266,665,5,1,0,39,0,74,0,50,5,10,2,1,6,5,17,1
16370,0.833,182,3,1,0,32,1,33,0,58,6,15,2,1,7,5,7,0
16371,0.383,417,3,0,0,32,0,54,1,72,1,8,4,3,4,2,16,1
16372,1,171,7,1,1,32,1,32,0,51,8,12,5,1,1,0,20,1
16373,0.073,182,5,1,0,32,1,33,0,85,7,9,4,3,6,4,18,2
16374,0.333,366,1,1,0,44,2,57,0,55,5,17,5,3,9,3,16,0
16375,0.666,51,5,0,1,32,0,28,0,106,5,6,4,1,4,2,20,2
16376,0.75,379,6,1,0,5,1,51,0,50,5,7,4,3,5,4,16,1
16377,0.749,163,3,0,0,32,1,34,0,50,5,12,4,3,7,5,17,0
16378,0.413,167,8,1,0,32,1,32,0,76,5,2,1,3,2,2,14,1
16379,0.833,145,7,1,1,32,1,32,0,60,5,1,1,3,3,2,15,1
16380,0.508,123,1,0,0,32,0,28,0,72,4,9,4,3,6,4,12,1
16381,0.573,204,4,0,0,32,1,35,0,50,7,12,2,1,6,5,15,1
16382,0.042,161,4,0,0,32,0,31,1,90,5,8,4,3,4,2,17,1
16383,0.016,388,3,1,0,32,2,50,0,50,5,13,2,1,8,5,2,1
16384,0.499,416,0,1,0,32,0,53,0,50,6,17,2,1,7,3,5,0
16385,0.057,100,1,1,0,32,0,26,0,76,5,6,4,1,3,2,15,1
16386,0.833,340,8,1,0,32,1,47,0,50,5,12,5,1,5,3,15,1
16387,0.6,402,0,1,0,34,1,53,1,50,2,14,5,3,9,4,15,0
16388,0.25,388,5,0,0,34,1,56,0,68,5,4,4,3,2,2,14,1
16389,0.333,112,1,1,1,32,1,27,0,64,5,8,2,1,5,2,17,1
16390,0.002,629,2,1,0,39,0,74,0,50,5,14,4,3,8,3,15,2
16391,0.749,106,5,1,0,32,1,27,0,64,5,4,4,3,3,2,19,1
16392,0.083,307,8,1,1,32,1,44,0,60,5,8,1,3,5,5,20,1
16393,0.192,539,6,1,0,39,0,67,0,50,4,9,4,1,3,4,13,1
16394,0.028,402,0,1,0,32,1,55,0,50,3,14,4,1,6,3,13,1
16395,0.097,298,1,1,0,32,1,50,0,54,5,12,2,1,8,5,12,2
16396,0.558,184,0,0,0,7,0,53,1,52,2,9,5,3,2,1,7,2
16397,0.154,143,4,1,0,32,0,30,0,95,5,6,4,3,4,2,15,1
16398,0.25,153,4,1,0,32,1,32,0,54,5,9,2,1,5,4,19,1
16399,0.764,275,1,0,0,34,1,46,0,55,5,11,2,1,8,4,6,1
16400,0.083,295,3,0,0,32,1,43,0,50,5,14,4,3,9,5,16,2
16401,0.333,178,2,1,0,32,1,36,0,54,4,11,5,1,2,3,5,1
16402,0.583,491,5,0,0,32,2,60,0,79,5,7,4,3,6,2,7,1
16403,0.083,625,6,0,0,32,1,70,0,50,5,9,4,3,5,4,16,1
16404,0.169,303,0,1,0,0,2,43,0,50,5,5,4,3,3,2,17,1
16405,0.842,440,2,1,0,39,0,79,1,50,5,7,4,3,6,2,16,0
16406,0.499,486,8,0,0,39,0,64,0,76,5,9,1,3,6,5,16,1
16407,0.25,302,2,0,0,32,0,43,0,50,3,11,2,1,5,4,5,0
16408,0.333,87,2,1,1,32,1,26,0,95,5,9,4,3,6,2,17,1
16409,0.416,300,8,1,0,29,2,55,0,55,8,5,4,1,2,2,12,1
16410,0.916,428,4,1,0,29,2,53,0,50,8,6,4,1,1,0,14,1
16411,0.62,497,0,1,0,32,1,63,0,50,6,12,4,3,6,5,15,0
16412,0.177,71,7,1,1,10,1,23,0,100,5,4,4,3,3,2,5,1
16413,0.666,187,5,1,1,32,1,35,0,90,1,13,4,3,8,5,3,1
16414,0.001,298,0,1,0,0,1,48,0,50,5,14,4,3,9,3,16,1
16415,0.916,323,3,1,0,32,1,45,0,50,2,2,5,3,1,1,16,0
16416,0.333,210,1,1,0,32,1,37,0,50,5,12,2,1,8,4,15,1
16417,0.041,166,1,1,1,32,1,34,0,90,5,4,4,3,4,1,16,1
16418,0.383,439,8,1,0,32,1,54,0,58,5,10,5,1,4,5,3,1
16419,0.583,156,1,0,0,34,1,31,0,59,5,6,4,3,4,1,7,1
16420,0.166,207,2,0,0,32,1,35,1,50,5,9,4,3,7,2,16,1
16421,0.652,419,8,1,0,39,0,75,1,50,5,10,4,3,7,5,8,1
16422,0.961,524,2,1,0,39,0,69,0,90,2,13,5,3,9,5,11,2
16423,0.416,25,6,0,1,32,1,24,0,90,5,6,4,3,3,4,16,1
16424,0.215,139,7,1,0,32,1,29,0,90,5,10,2,1,5,4,15,1
16425,0.166,333,8,0,0,34,1,47,0,100,5,0,1,3,1,1,15,1
16426,0.083,510,0,1,0,39,0,60,0,50,5,9,4,3,6,4,7,1
16427,0.237,483,3,1,0,39,0,59,0,50,5,8,4,3,7,4,20,1
16428,0.916,375,5,0,0,32,0,51,1,50,5,12,5,3,8,4,6,1
16429,0.825,187,5,1,1,32,1,34,0,68,5,12,2,1,7,4,20,1
16430,0.326,49,3,0,1,10,1,22,0,85,5,4,4,3,3,2,16,1
16431,0.749,687,8,1,0,44,0,80,1,50,1,21,4,3,9,3,16,0
16432,0.499,285,5,1,0,32,1,41,0,50,4,12,4,3,7,3,15,1
16433,0.833,115,8,1,0,34,1,38,0,90,5,3,1,3,2,2,18,0
16434,0.139,246,8,0,0,44,1,50,1,50,2,18,4,3,8,3,8,0
16435,0.166,253,1,1,0,32,1,39,0,57,1,15,4,3,9,5,9,0
16436,0.071,337,8,1,0,32,1,62,0,76,5,6,4,3,3,2,12,1
16437,0.749,99,6,1,0,32,1,30,0,72,5,4,5,1,3,2,11,1
16438,0.523,268,0,1,0,32,1,41,0,60,3,11,4,3,5,4,18,1
16439,0.144,550,6,0,0,39,0,75,0,71,5,5,4,3,4,2,13,1
16440,0.5,183,7,1,0,32,1,35,0,64,5,5,4,3,4,2,15,1
16441,0.333,127,2,1,1,32,1,29,0,90,5,6,4,3,4,2,15,1
16442,0.461,401,3,0,0,32,1,53,0,50,5,11,4,3,7,2,6,1
16443,0.75,445,1,0,1,0,2,59,0,50,7,13,4,1,5,5,8,1
16444,0.047,151,8,0,0,32,1,30,0,85,5,9,4,3,6,5,11,0
16445,0.043,404,2,1,0,32,2,51,0,50,5,17,4,3,9,3,17,2
16446,0.25,121,8,1,1,34,1,29,0,100,5,5,1,3,3,5,10,1
16447,0.749,694,8,1,0,39,0,81,0,50,5,6,1,3,4,5,17,1
16448,0.166,346,2,1,0,32,1,48,0,50,4,14,2,1,6,3,5,1
16449,0.5,236,3,1,0,32,1,42,0,50,2,11,5,3,8,3,7,0
16450,0.333,393,3,0,0,32,1,51,0,118,5,5,4,3,4,2,18,1
16451,1,384,2,1,0,32,2,56,0,50,5,9,2,1,5,4,15,1
16452,0.821,523,0,1,0,32,0,62,0,95,6,16,2,1,6,3,15,2
16453,0.017,155,6,0,1,32,1,31,1,51,5,3,4,3,1,1,5,2
16454,0.18,80,1,1,1,32,1,26,0,80,5,6,2,1,4,2,15,1
16455,0.455,93,1,0,1,32,1,26,0,100,1,9,4,3,5,1,17,1
16456,0.912,513,8,0,0,0,2,61,0,50,5,7,4,1,4,2,16,1
16457,0.214,315,3,1,0,29,2,45,0,50,8,13,4,1,0,0,13,1
16458,0.166,70,5,1,1,10,1,29,0,90,5,4,4,3,3,2,12,2
16459,0.061,110,5,0,1,32,1,35,0,76,7,13,5,3,8,5,16,0
16460,0.666,482,3,1,0,44,2,58,0,50,2,15,4,3,9,5,15,1
16461,0.417,190,2,1,0,32,0,35,0,50,4,10,4,3,5,4,9,1
16462,0.006,469,0,1,0,34,2,57,0,50,3,8,4,3,5,4,15,0
16463,0.514,390,3,0,0,34,2,54,0,50,5,5,4,3,2,1,6,2
16464,0.525,2,5,0,1,32,0,30,0,100,5,4,4,3,3,2,17,1
16465,0.107,119,3,1,1,34,1,28,0,72,4,12,2,1,3,4,16,1
16466,1,635,2,1,0,39,0,81,0,50,5,9,4,3,8,4,7,0
16467,0.098,80,6,1,1,34,0,30,0,76,5,4,4,3,3,2,1,1
16468,0.416,491,1,1,0,44,0,73,0,50,6,12,2,1,4,5,17,2
16469,0.583,149,8,1,1,32,2,30,0,90,6,22,4,3,9,3,17,2
16470,0.345,94,2,0,1,32,1,26,0,80,5,9,4,3,6,2,7,1
16471,0.815,146,0,0,1,32,1,32,0,54,6,12,2,1,4,5,14,1
16472,0.499,539,2,1,0,0,2,64,0,50,5,13,4,3,9,5,17,1
16473,0.083,324,0,1,0,32,1,45,0,50,2,4,5,3,1,1,16,0
16474,0.794,344,0,0,1,39,0,73,0,50,5,6,4,3,4,2,12,1
16475,0.094,233,3,0,0,32,2,53,0,50,4,10,2,1,3,5,19,1
16476,0.131,96,6,0,0,32,1,37,0,85,5,7,4,3,4,4,17,1
16477,0.545,274,0,0,1,32,1,41,0,50,1,9,4,3,6,2,3,1
16478,1,212,3,0,1,32,2,35,0,50,5,9,2,1,6,4,16,1
16479,0.583,132,3,1,0,29,1,31,0,100,8,10,2,1,3,0,18,1
16480,0.11,84,4,0,1,10,1,25,0,95,5,6,4,3,4,2,13,1
16481,0.166,597,1,1,0,39,0,70,0,50,1,11,4,3,7,4,15,1
16482,0.683,81,1,1,1,10,1,26,0,95,5,12,2,1,8,4,13,0
16483,0.666,699,0,0,0,39,0,78,0,50,7,7,4,3,3,4,20,1
16484,0.166,461,1,1,0,32,1,63,0,57,7,3,4,3,3,1,18,1
16485,1,690,2,1,0,39,0,78,0,54,5,13,4,3,8,5,16,1
16486,0.5,134,7,0,1,10,1,31,0,76,5,3,4,3,2,2,9,1
